message_id,date,url,local_path,filename,title,author,reader,genre,year,duration,language,file_size,mime_type,source
136,2023-04-24T13:02:50+00:00,https://t.me/bashaudiokitap/136,"books\Ринат_Камалов_Ҡон_Хәмит_Яруллин_уҡый,_1991.mp3","Ринат_Камалов_Ҡон_Хәмит_Яруллин_уҡый,_1991.mp3","Ринат_Камалов_Ҡон_Хәмит_Яруллин_уҡый,_1991",Ринат Камалов,,,,,,4622182,audio/mpeg,"audio_tags, filename"
135,2023-04-24T13:02:50+00:00,https://t.me/bashaudiokitap/135,"books\Роберт_Байымов_Ҡон_1,2_өлөш_Рәмилә_Сәлимгәрәева_уҡый,_2009.mp3","Роберт_Байымов_Ҡон_1,2_өлөш_Рәмилә_Сәлимгәрәева_уҡый,_2009.mp3","Роберт_Байымов_Ҡон_1,2_өлөш_Рәмилә_Сәлимгәрәева_уҡый,_2009",Роберт Байымов,,,,,,11930792,audio/mpeg,"audio_tags, filename"
134,2023-04-16T19:12:56+00:00,https://t.me/bashaudiokitap/134,books\Фәрзәнә_Аҡбулатова_Серле_туҫтаҡ.mp3,Фәрзәнә_Аҡбулатова_Серле_туҫтаҡ.mp3,Фәрзәнә_Аҡбулатова_Серле_туҫтаҡ,Фәрзәнә Аҡбулатова ,,,,,,43835753,audio/mpeg,"audio_tags, filename"
133,2023-04-16T19:12:49+00:00,https://t.me/bashaudiokitap/133,"books\Фәрзәнә_Аҡбулатова_Ҡабатланыу_Рәмилә_Сәлимгәрәева_уҡый,_2012.mp3","Фәрзәнә_Аҡбулатова_Ҡабатланыу_Рәмилә_Сәлимгәрәева_уҡый,_2012.mp3","Фәрзәнә_Аҡбулатова_Ҡабатланыу_Рәмилә_Сәлимгәрәева_уҡый,_2012",Фәрзәнә Аҡбулатова,,,,,,3038650,audio/mpeg,"audio_tags, filename"
132,2023-04-16T19:12:49+00:00,https://t.me/bashaudiokitap/132,"books\Фәрзәнә_Аҡбулатова_Йондоҙло_ямғыр_Рәмилә_Сәлимгәрәева_уҡый,_2003.mp3","Фәрзәнә_Аҡбулатова_Йондоҙло_ямғыр_Рәмилә_Сәлимгәрәева_уҡый,_2003.mp3","Фәрзәнә_Аҡбулатова_Йондоҙло_ямғыр_Рәмилә_Сәлимгәрәева_уҡый,_2003",Фәрзәнә Аҡбулатова,,,,,,10748706,audio/mpeg,"audio_tags, filename"
131,2023-04-16T19:12:49+00:00,https://t.me/bashaudiokitap/131,"books\Фәрзәнә_Аҡбулатова_Тере_таш_Рәмилә_Сәлимгәрәева_уҡый,_2016.mp3","Фәрзәнә_Аҡбулатова_Тере_таш_Рәмилә_Сәлимгәрәева_уҡый,_2016.mp3","Фәрзәнә_Аҡбулатова_Тере_таш_Рәмилә_Сәлимгәрәева_уҡый,_2016",Фәрзәнә Аҡбулатова,,,,,,3952614,audio/mpeg,"audio_tags, filename"
130,2023-04-16T19:12:49+00:00,https://t.me/bashaudiokitap/130,books\Гөлсирә_Ғиззәтуллина_Шул_уҡ_йән_ине_.mp3,Гөлсирә_Ғиззәтуллина_Шул_уҡ_йән_ине_.mp3,Гөлсирә_Ғиззәтуллина_Шул_уҡ_йән_ине_,Гөлсирә Ғиззәтуллина ,,,,,,50974510,audio/mpeg,"audio_tags, filename"
129,2023-04-16T19:12:49+00:00,https://t.me/bashaudiokitap/129,books\Юсупова_Альфира_Файзрахмановна_Ҡунаҡ_һәм_намыҫ_Сәғит_Агиш.mp3,Юсупова_Альфира_Файзрахмановна_Ҡунаҡ_һәм_намыҫ_Сәғит_Агиш.mp3,Юсупова_Альфира_Файзрахмановна_Ҡунаҡ_һәм_намыҫ_Сәғит_Агиш,Юсупова Альфира Файзрахмановна,,,,,,33751282,audio/mpeg,"audio_tags, filename"
128,2023-04-16T19:12:49+00:00,https://t.me/bashaudiokitap/128,books\Әмир_Әминев_Танкист_Юсупова_Альфира_Файзрахмановна_уҡый.mp3,Әмир_Әминев_Танкист_Юсупова_Альфира_Файзрахмановна_уҡый.mp3,Әмир_Әминев_Танкист_Юсупова_Альфира_Файзрахмановна_уҡый,Әмир Әминев,,,,,,154049544,audio/mpeg,"audio_tags, filename"
127,2023-04-16T19:12:49+00:00,https://t.me/bashaudiokitap/127,books\Динис_Бүләков_Иң_оҙон_төн_Радиоспектакль_1_се_тапшырыу.mp3,Динис_Бүләков_Иң_оҙон_төн_Радиоспектакль_1_се_тапшырыу.mp3,Динис_Бүләков_Иң_оҙон_төн_Радиоспектакль_1_се_тапшырыу,Динис Бүләков,,,,,,5237806,audio/mpeg,"audio_tags, filename"
126,2023-04-16T19:12:49+00:00,https://t.me/bashaudiokitap/126,books\Динис_Бүләков_Иң_оҙон_төн_Радиоспектакль_2_се_тапшырыу.mp3,Динис_Бүләков_Иң_оҙон_төн_Радиоспектакль_2_се_тапшырыу.mp3,Динис_Бүләков_Иң_оҙон_төн_Радиоспектакль_2_се_тапшырыу,Динис Бүләков,,,,,,5052334,audio/mpeg,"audio_tags, filename"
125,2023-04-16T19:12:49+00:00,https://t.me/bashaudiokitap/125,books\Динис_Бүләков_Иң_оҙон_төн_Радиоспектакль_3_сө_тапшырыу.mp3,Динис_Бүләков_Иң_оҙон_төн_Радиоспектакль_3_сө_тапшырыу.mp3,Динис_Бүләков_Иң_оҙон_төн_Радиоспектакль_3_сө_тапшырыу,Динис Бүләков,,,,,,3865054,audio/mpeg,"audio_tags, filename"
124,2023-04-16T19:12:48+00:00,https://t.me/bashaudiokitap/124,books\Фирҙәт_Ғәлиев_уҡый_Билән_тауы_Басир_Мәһәҙиев.mp3,Фирҙәт_Ғәлиев_уҡый_Билән_тауы_Басир_Мәһәҙиев.mp3,Фирҙәт_Ғәлиев_уҡый_Билән_тауы_Басир_Мәһәҙиев,Фирҙәт Ғәлиев уҡый ,,,,,,31994161,audio/mpeg,"audio_tags, filename"
123,2023-04-16T19:11:49+00:00,https://t.me/bashaudiokitap/123,books\Мөнир_Ҡунафин_Кайнозой_хикәйәһе_Автор_уҡый.mp3,Мөнир_Ҡунафин_Кайнозой_хикәйәһе_Автор_уҡый.mp3,Мөнир_Ҡунафин_Кайнозой_хикәйәһе_Автор_уҡый,Мөнир Ҡунафин,,,,,,5522326,audio/mpeg,"audio_tags, filename"
122,2023-04-16T19:11:49+00:00,https://t.me/bashaudiokitap/122,books\Мөнир_Ҡунафин_Тәңре_өрөк_ҡапҡанда_1_се_тапшырыу_Илдар_Ғүмәров_менән.mp3,Мөнир_Ҡунафин_Тәңре_өрөк_ҡапҡанда_1_се_тапшырыу_Илдар_Ғүмәров_менән.mp3,Мөнир_Ҡунафин_Тәңре_өрөк_ҡапҡанда_1_се_тапшырыу_Илдар_Ғүмәров_менән,Мөнир Ҡунафин,,,,,,12331048,audio/mpeg,"audio_tags, filename"
121,2023-04-16T19:11:49+00:00,https://t.me/bashaudiokitap/121,books\Мөнир_Ҡунафин_Тәңре_өрөк_ҡапҡанда_2_се_өлөш_Илдар_Ғүмәров_менән.mp3,Мөнир_Ҡунафин_Тәңре_өрөк_ҡапҡанда_2_се_өлөш_Илдар_Ғүмәров_менән.mp3,Мөнир_Ҡунафин_Тәңре_өрөк_ҡапҡанда_2_се_өлөш_Илдар_Ғүмәров_менән,Мөнир Ҡунафин,,,,,,13623296,audio/mpeg,"audio_tags, filename"
120,2023-04-16T19:11:49+00:00,https://t.me/bashaudiokitap/120,books\Т_Ғиниәтуллин_Колчак_алтыны_1_се_өлөш_Ирек_Булатов_уҡый.mp3,Т_Ғиниәтуллин_Колчак_алтыны_1_се_өлөш_Ирек_Булатов_уҡый.mp3,Т_Ғиниәтуллин_Колчак_алтыны_1_се_өлөш_Ирек_Булатов_уҡый,Т.Ғиниәтуллин,,,,,,4742162,audio/mpeg,"audio_tags, filename"
119,2023-04-16T19:11:49+00:00,https://t.me/bashaudiokitap/119,books\Т_Ғиниәтуллин_Колчак_алтыны_2_се_өлөш_Ирек_Булатов_уҡый.mp3,Т_Ғиниәтуллин_Колчак_алтыны_2_се_өлөш_Ирек_Булатов_уҡый.mp3,Т_Ғиниәтуллин_Колчак_алтыны_2_се_өлөш_Ирек_Булатов_уҡый,Т.Ғиниәтуллин,,,,,,5069474,audio/mpeg,"audio_tags, filename"
118,2023-04-16T19:11:49+00:00,https://t.me/bashaudiokitap/118,books\Т_Ғиниәтуллин_Колчак_алтыны_3_сө_өлөш_Ирек_Булатов_уҡый.mp3,Т_Ғиниәтуллин_Колчак_алтыны_3_сө_өлөш_Ирек_Булатов_уҡый.mp3,Т_Ғиниәтуллин_Колчак_алтыны_3_сө_өлөш_Ирек_Булатов_уҡый,Т.Ғиниәтуллин,,,,,,5373458,audio/mpeg,"audio_tags, filename"
117,2023-04-16T19:11:49+00:00,https://t.me/bashaudiokitap/117,"books\Талха_Ғиниәтуллин_Колчак_алтыны_Булат_Иреков_уҡый,_2014.mp3","Талха_Ғиниәтуллин_Колчак_алтыны_Булат_Иреков_уҡый,_2014.mp3","Талха_Ғиниәтуллин_Колчак_алтыны_Булат_Иреков_уҡый,_2014",Талха Ғиниәтуллин,,,,,,14775648,audio/mpeg,"audio_tags, filename"
116,2023-04-16T19:11:48+00:00,https://t.me/bashaudiokitap/116,"books\Роберт_Байымов_Алданыу_повесы_1_се_өлөш_Әхәт_Мортазин_уҡый,_2018.mp3","Роберт_Байымов_Алданыу_повесы_1_се_өлөш_Әхәт_Мортазин_уҡый,_2018.mp3","Роберт_Байымов_Алданыу_повесы_1_се_өлөш_Әхәт_Мортазин_уҡый,_2018",Роберт Байымов,,,,,,4261220,audio/mpeg,"audio_tags, filename"
115,2023-04-16T19:11:48+00:00,https://t.me/bashaudiokitap/115,"books\Роберт_Байымов_Алданыу_повесы_2_се_өлөш_Әхәт_Мортазин_уҡый,_2018.mp3","Роберт_Байымов_Алданыу_повесы_2_се_өлөш_Әхәт_Мортазин_уҡый,_2018.mp3","Роберт_Байымов_Алданыу_повесы_2_се_өлөш_Әхәт_Мортазин_уҡый,_2018",Роберт Байымов,,,,,,4863284,audio/mpeg,"audio_tags, filename"
114,2023-04-16T19:11:48+00:00,https://t.me/bashaudiokitap/114,"books\Роберт_Байымов_Алданыу_повесы_3_сө_өлөш_Әхәт_Мортазин_уҡый,_2018.mp3","Роберт_Байымов_Алданыу_повесы_3_сө_өлөш_Әхәт_Мортазин_уҡый,_2018.mp3","Роберт_Байымов_Алданыу_повесы_3_сө_өлөш_Әхәт_Мортазин_уҡый,_2018",Роберт Байымов,,,,,,5274404,audio/mpeg,"audio_tags, filename"
113,2023-04-16T18:57:44+00:00,https://t.me/bashaudiokitap/113,books\Мәрйәм Бураҡаева - Таңғы ысыҡтар.mp3,Мәрйәм Бураҡаева - Таңғы ысыҡтар.mp3,Таңғы ысыҡтар,Мәрйәм Бураҡаева,,,,,,5064522,audio/mpeg,"audio_tags, filename"
112,2023-04-16T18:57:44+00:00,https://t.me/bashaudiokitap/112,books\Мәрйәм Бураҡаева  - Төш.mp3,Мәрйәм Бураҡаева  - Төш.mp3,Төш,Мәрйәм Бураҡаева,,,,,,42034327,audio/mpeg,"audio_tags, filename"
111,2023-04-16T18:57:43+00:00,https://t.me/bashaudiokitap/111,"books\Фәрзәнә_Аҡбулатова_,,Атай_икмәге,,.mp3","Фәрзәнә_Аҡбулатова_,,Атай_икмәге,,.mp3","Фәрзәнә_Аҡбулатова_,,Атай_икмәге,,",Фәрзәнә Аҡбулатова.,,,,,,68081567,audio/mpeg,"audio_tags, filename"
110,2023-04-16T18:57:43+00:00,https://t.me/bashaudiokitap/110,books\Фәрзәнә Аҡбулатова - Мәжнүн.mp3,Фәрзәнә Аҡбулатова - Мәжнүн.mp3,Мәжнүн,Фәрзәнә Аҡбулатова,,,,,,64620849,audio/mpeg,"audio_tags, filename"
109,2023-04-16T18:55:21+00:00,https://t.me/bashaudiokitap/109,"books\Гөлсирә_Ғиззәтуллина_,,Партбилет,,_Миңзәлә_Хәйруллина_уҡый.mp3","Гөлсирә_Ғиззәтуллина_,,Партбилет,,_Миңзәлә_Хәйруллина_уҡый.mp3","Гөлсирә_Ғиззәтуллина_,,Партбилет,,_Миңзәлә_Хәйруллина_уҡый","Гөлсирә Ғиззәтуллина ,,Партбилет,,. ",,,,,,69100601,audio/mpeg,"audio_tags, filename"
108,2023-04-16T18:55:21+00:00,https://t.me/bashaudiokitap/108,books\Ҡуҙыйкүрпәс_менән_Маянһылыу_Башҡорт_халыҡ_эпосы_.mp3,Ҡуҙыйкүрпәс_менән_Маянһылыу_Башҡорт_халыҡ_эпосы_.mp3,Ҡуҙыйкүрпәс_менән_Маянһылыу_Башҡорт_халыҡ_эпосы_,Ҡуҙыйкүрпәс менән Маянһылыу.,,,,,,80637091,audio/mpeg,"audio_tags, filename"
107,2023-04-16T18:55:21+00:00,https://t.me/bashaudiokitap/107,"books\Беҙ_үлемдән_көслөрәк_Жәүит_Кузеев,_Вәли_Бикт_Тексты_Әхәт_Мортазин.mp3","Беҙ_үлемдән_көслөрәк_Жәүит_Кузеев,_Вәли_Бикт_Тексты_Әхәт_Мортазин.mp3","Беҙ_үлемдән_көслөрәк_Жәүит_Кузеев,_Вәли_Бикт_Тексты_Әхәт_Мортазин","Беҙ үлемдән көслөрәк. Жәүит Кузеев, Вәли Бикташев. ",,,,,,82482021,audio/mpeg,"audio_tags, filename"
106,2023-04-16T18:55:21+00:00,https://t.me/bashaudiokitap/106,"books\Наил_Ғәйетбаев_Ритайым_Әхәт_Мортазин_уҡый,_1990.mp3","Наил_Ғәйетбаев_Ритайым_Әхәт_Мортазин_уҡый,_1990.mp3","Наил_Ғәйетбаев_Ритайым_Әхәт_Мортазин_уҡый,_1990",Наил Ғәйетбаев,,,,,,7041104,audio/mpeg,"audio_tags, filename"
105,2023-04-16T18:55:21+00:00,https://t.me/bashaudiokitap/105,"books\Әхмәр_Үтәбай_Шартлау_Әхәт_Мортазин_уҡый,_1993.mp3","Әхмәр_Үтәбай_Шартлау_Әхәт_Мортазин_уҡый,_1993.mp3","Әхмәр_Үтәбай_Шартлау_Әхәт_Мортазин_уҡый,_1993",Әхмәр Үтәбай,,,,,,4757116,audio/mpeg,"audio_tags, filename"
104,2023-04-16T18:55:21+00:00,https://t.me/bashaudiokitap/104,"books\Марс_Әхмәтшин_Гөлйемеш_Әхәт_Мортазин_уҡый,_1989.mp3","Марс_Әхмәтшин_Гөлйемеш_Әхәт_Мортазин_уҡый,_1989.mp3","Марс_Әхмәтшин_Гөлйемеш_Әхәт_Мортазин_уҡый,_1989",Марс Әхмәтшин,,,,,,4833728,audio/mpeg,"audio_tags, filename"
103,2023-04-16T18:55:21+00:00,https://t.me/bashaudiokitap/103,"books\Хәбир_Дауытов_Йомран_Әхәт_Мортазин_уҡый,_2001.mp3","Хәбир_Дауытов_Йомран_Әхәт_Мортазин_уҡый,_2001.mp3","Хәбир_Дауытов_Йомран_Әхәт_Мортазин_уҡый,_2001",Хәбир Дауытов,,,,,,2659612,audio/mpeg,"audio_tags, filename"
102,2023-04-16T18:55:21+00:00,https://t.me/bashaudiokitap/102,"books\Хөснулла_Түләков_Ҡусты_Әхәт_Мортазин_уҡый,_1989.mp3","Хөснулла_Түләков_Ҡусты_Әхәт_Мортазин_уҡый,_1989.mp3","Хөснулла_Түләков_Ҡусты_Әхәт_Мортазин_уҡый,_1989",Хөснулла Түләков,,,,,,3631184,audio/mpeg,"audio_tags, filename"
101,2023-04-16T18:54:16+00:00,https://t.me/bashaudiokitap/101,"books\Йыһат_Солтанов_Ыласыным_Әхәт_Мортазин_уҡый,_2011.mp3","Йыһат_Солтанов_Ыласыным_Әхәт_Мортазин_уҡый,_2011.mp3","Йыһат_Солтанов_Ыласыным_Әхәт_Мортазин_уҡый,_2011",Йыһат Солтанов,,,,,,5086738,audio/mpeg,"audio_tags, filename"
100,2023-04-16T18:54:16+00:00,https://t.me/bashaudiokitap/100,"books\Рафаэль_Зиннуров_Вәхшилек_Әхәт_Мортазин_уҡый,_1994.mp3","Рафаэль_Зиннуров_Вәхшилек_Әхәт_Мортазин_уҡый,_1994.mp3","Рафаэль_Зиннуров_Вәхшилек_Әхәт_Мортазин_уҡый,_1994",Рафаэль Зиннуров,,,,,,3738470,audio/mpeg,"audio_tags, filename"
99,2023-04-16T18:54:16+00:00,https://t.me/bashaudiokitap/99,"books\Камил_Яйыҡбаев_Байтал_Әхәт_Мортазин_уҡый,_1996.mp3","Камил_Яйыҡбаев_Байтал_Әхәт_Мортазин_уҡый,_1996.mp3","Камил_Яйыҡбаев_Байтал_Әхәт_Мортазин_уҡый,_1996",Камил Яйыҡбаев,,,,,,7382814,audio/mpeg,"audio_tags, filename"
98,2023-04-16T18:54:16+00:00,https://t.me/bashaudiokitap/98,"books\Йыһат_Солтанов_Ҡотлобикә_Әхәт_Мортазин_уҡый,_2011.mp3","Йыһат_Солтанов_Ҡотлобикә_Әхәт_Мортазин_уҡый,_2011.mp3","Йыһат_Солтанов_Ҡотлобикә_Әхәт_Мортазин_уҡый,_2011",Йыһат Солтанов,,,,,,5029284,audio/mpeg,"audio_tags, filename"
97,2023-04-16T18:54:15+00:00,https://t.me/bashaudiokitap/97,books\Мәрйәм_Бураҡаева_Атайымдың_улы_булмағас_Хөрмәтулла_Үтәшев_менән.mp3,Мәрйәм_Бураҡаева_Атайымдың_улы_булмағас_Хөрмәтулла_Үтәшев_менән.mp3,Мәрйәм_Бураҡаева_Атайымдың_улы_булмағас_Хөрмәтулла_Үтәшев_менән,Мәрйәм Бураҡаева,,,,,,8930474,audio/mpeg,"audio_tags, filename"
96,2023-04-16T18:54:15+00:00,https://t.me/bashaudiokitap/96,books\Мәрйәм_Бураҡаева_Дала_моңо_Илшат_Йомағолов_менән_Илсөйәр_Ғәзетдинова.mp3,Мәрйәм_Бураҡаева_Дала_моңо_Илшат_Йомағолов_менән_Илсөйәр_Ғәзетдинова.mp3,Мәрйәм_Бураҡаева_Дала_моңо_Илшат_Йомағолов_менән_Илсөйәр_Ғәзетдинова,Мәрйәм Бураҡаева,,,,,,8679456,audio/mpeg,"audio_tags, filename"
95,2023-04-16T18:54:15+00:00,https://t.me/bashaudiokitap/95,"books\Мәрйәм_Бураҡаева_Көҙгө_ысыҡтар_Гөлли_Мөбәрәкова_уҡый,_1982.mp3","Мәрйәм_Бураҡаева_Көҙгө_ысыҡтар_Гөлли_Мөбәрәкова_уҡый,_1982.mp3","Мәрйәм_Бураҡаева_Көҙгө_ысыҡтар_Гөлли_Мөбәрәкова_уҡый,_1982",Мәрйәм Бураҡаева,,,,,,5064294,audio/mpeg,"audio_tags, filename"
94,2023-04-16T18:54:15+00:00,https://t.me/bashaudiokitap/94,"books\Мәрйәм_Бураҡаева_Һылыу_Рәмилә_Сәлимгәрәйева_уҡый,_2010.mp3","Мәрйәм_Бураҡаева_Һылыу_Рәмилә_Сәлимгәрәйева_уҡый,_2010.mp3","Мәрйәм_Бураҡаева_Һылыу_Рәмилә_Сәлимгәрәйева_уҡый,_2010",Мәрйәм Бураҡаева,,,,,,7720798,audio/mpeg,"audio_tags, filename"
93,2023-04-16T18:54:15+00:00,https://t.me/bashaudiokitap/93,"books\Мәрйәм_Бураҡаева_Киҫәкбикә_Рәмзиә_Хисамова_уҡый,_2011.mp3","Мәрйәм_Бураҡаева_Киҫәкбикә_Рәмзиә_Хисамова_уҡый,_2011.mp3","Мәрйәм_Бураҡаева_Киҫәкбикә_Рәмзиә_Хисамова_уҡый,_2011",Мәрйәм Бураҡаева,,,,,,3833804,audio/mpeg,"audio_tags, filename"
92,2023-04-16T18:54:15+00:00,https://t.me/bashaudiokitap/92,"books\Мәрйәм_Бураҡаева_Ҡорама_юрған_Рәмилә_Сәлимгәрәйева_уҡый,_2013.mp3","Мәрйәм_Бураҡаева_Ҡорама_юрған_Рәмилә_Сәлимгәрәйева_уҡый,_2013.mp3","Мәрйәм_Бураҡаева_Ҡорама_юрған_Рәмилә_Сәлимгәрәйева_уҡый,_2013",Мәрйәм Бураҡаева,,,,,,5357196,audio/mpeg,"audio_tags, filename"
91,2023-04-16T15:36:02+00:00,https://t.me/bashaudiokitap/91,"books\Мәрйәм_Бураҡаева_,,Аҡтүш,,_хикәйә_Илшат_Йомағолов_уҡый_.mp3","Мәрйәм_Бураҡаева_,,Аҡтүш,,_хикәйә_Илшат_Йомағолов_уҡый_.mp3","Мәрйәм_Бураҡаева_,,Аҡтүш,,_хикәйә_Илшат_Йомағолов_уҡый_","Мәрйәм Бураҡаева. ,,Аҡтүш,, хикәйә.",,,,,,12295767,audio/mpeg,"audio_tags, filename"
90,2023-04-16T15:36:02+00:00,https://t.me/bashaudiokitap/90,books\Роберт_Байымов_Тәүбә_итеү_хикәйә.mp3,Роберт_Байымов_Тәүбә_итеү_хикәйә.mp3,Роберт_Байымов_Тәүбә_итеү_хикәйә,Роберт Байымов,,,,,,51294652,audio/mpeg,"audio_tags, filename"
89,2023-04-16T15:36:02+00:00,https://t.me/bashaudiokitap/89,"books\Гөлсирә_Ғиззәтуллина_Ғайсарова_Ымһыныу_хикәйә_Автор_уҡый,_2015.mp3","Гөлсирә_Ғиззәтуллина_Ғайсарова_Ымһыныу_хикәйә_Автор_уҡый,_2015.mp3","Гөлсирә_Ғиззәтуллина_Ғайсарова_Ымһыныу_хикәйә_Автор_уҡый,_2015",Гөлсирә Ғиззәтуллина-Ғайсарова ,,,,,,39165535,audio/mpeg,"audio_tags, filename"
88,2023-04-16T15:36:02+00:00,https://t.me/bashaudiokitap/88,books\Р_Сәлимгәрәева_уҡый_Тоҙло_тормош_Хикәйә_Ф_Аҡбулатова_.mp3,Р_Сәлимгәрәева_уҡый_Тоҙло_тормош_Хикәйә_Ф_Аҡбулатова_.mp3,Р_Сәлимгәрәева_уҡый_Тоҙло_тормош_Хикәйә_Ф_Аҡбулатова_,Р. Сәлимгәрәева уҡый.,,,,,,66862842,audio/mpeg,"audio_tags, filename"
87,2023-04-16T15:36:02+00:00,https://t.me/bashaudiokitap/87,books\Фәрүәз_Урманшин_уҡый_Бармаҡ_буйы_бер_балыҡ_Гөлнара_Мостафина_Хикәйә.mp3,Фәрүәз_Урманшин_уҡый_Бармаҡ_буйы_бер_балыҡ_Гөлнара_Мостафина_Хикәйә.mp3,Фәрүәз_Урманшин_уҡый_Бармаҡ_буйы_бер_балыҡ_Гөлнара_Мостафина_Хикәйә,Фәрүәз Урманшин уҡый,,,,,,7424184,audio/mpeg,"audio_tags, filename"
86,2023-04-16T15:15:02+00:00,https://t.me/bashaudiokitap/86,"books\Тимер_Йосопов_Күк_бүре_Камил_Аҡсурин_уҡый,_1995.mp3","Тимер_Йосопов_Күк_бүре_Камил_Аҡсурин_уҡый,_1995.mp3","Тимер_Йосопов_Күк_бүре_Камил_Аҡсурин_уҡый,_1995",Тимер Йосопов,,,,,,10968272,audio/mpeg,"audio_tags, filename"
85,2023-04-16T15:15:02+00:00,https://t.me/bashaudiokitap/85,"books\Сабир_Шәрипов_Хыянат_Светлана_Хәкимова_уҡый,_1998_без_фонограммы.mp3","Сабир_Шәрипов_Хыянат_Светлана_Хәкимова_уҡый,_1998_без_фонограммы.mp3","Сабир_Шәрипов_Хыянат_Светлана_Хәкимова_уҡый,_1998_без_фонограммы",Сабир Шәрипов,,,,,,27834249,audio/mpeg,"audio_tags, filename"
84,2023-04-16T15:15:02+00:00,https://t.me/bashaudiokitap/84,"books\Талха_Ғиниәтуллин_Тыуған_тупһа_янында_1,2_се_өлөштәр_Әхтәм_Абушахманов.mp3","Талха_Ғиниәтуллин_Тыуған_тупһа_янында_1,2_се_өлөштәр_Әхтәм_Абушахманов.mp3","Талха_Ғиниәтуллин_Тыуған_тупһа_янында_1,2_се_өлөштәр_Әхтәм_Абушахманов",Талха Ғиниәтуллин,,,,,,14216838,audio/mpeg,"audio_tags, filename"
83,2023-04-16T15:15:02+00:00,https://t.me/bashaudiokitap/83,books\Ә_М_Муллағолова_Юлдаш_Ғәлиә_Кәлимуллина_Көтмәгәндә_уйламағанда.mp3,Ә_М_Муллағолова_Юлдаш_Ғәлиә_Кәлимуллина_Көтмәгәндә_уйламағанда.mp3,Ә_М_Муллағолова_Юлдаш_Ғәлиә_Кәлимуллина_Көтмәгәндә_уйламағанда,Ә.М.Муллағолова. Юлдаш,,,,,,23359992,audio/mpeg,"audio_tags, filename"
82,2023-04-16T15:15:02+00:00,https://t.me/bashaudiokitap/82,"books\Фәрзәнә_Аҡбулатова_Аҙашҡанбыҙ,_табалмайса_үҙебеҙҙе_Илһөйәр_Ғизетдинова.mp3","Фәрзәнә_Аҡбулатова_Аҙашҡанбыҙ,_табалмайса_үҙебеҙҙе_Илһөйәр_Ғизетдинова.mp3","Фәрзәнә_Аҡбулатова_Аҙашҡанбыҙ,_табалмайса_үҙебеҙҙе_Илһөйәр_Ғизетдинова",Фәрзәнә Аҡбулатова,,,,,,9622304,audio/mpeg,"audio_tags, filename"
79,2022-10-06T07:16:52+00:00,https://t.me/bashaudiokitap/79,"books\Һәҙиә_Дәүләтшина_Ырғыҙ_романы_9,10_сы_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_9,10_сы_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_9,10_сы_бүлектәр_Нурия_Ирсаева_менән",Һәҙиә Дәүләтшина,,,,,,18854230,audio/mpeg,"audio_tags, filename"
78,2022-10-06T07:16:52+00:00,https://t.me/bashaudiokitap/78,"books\Һәҙиә_Дәүләтшина_Ырғыҙ_романы_7,8_се_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_7,8_се_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_7,8_се_бүлектәр_Нурия_Ирсаева_менән",Һәҙиә Дәүләтшина,,,,,,17357348,audio/mpeg,"audio_tags, filename"
77,2022-10-06T07:16:52+00:00,https://t.me/bashaudiokitap/77,"books\Һәҙиә_Дәүләтшина_Ырғыҙ_романы_5,6_сы_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_5,6_сы_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_5,6_сы_бүлектәр_Нурия_Ирсаева_менән",Һәҙиә Дәүләтшина,,,,,,21064340,audio/mpeg,"audio_tags, filename"
76,2022-10-06T07:16:52+00:00,https://t.me/bashaudiokitap/76,"books\Һәҙиә_Дәүләтшина_Ырғыҙ_романы_3,4_се_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_3,4_се_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_3,4_се_бүлектәр_Нурия_Ирсаева_менән",Һәҙиә Дәүләтшина,,,,,,19938836,audio/mpeg,"audio_tags, filename"
75,2022-10-06T07:16:52+00:00,https://t.me/bashaudiokitap/75,"books\Һәҙиә_Дәүләтшина_Ырғыҙ_романы_1,2_се_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_1,2_се_бүлектәр_Нурия_Ирсаева_менән.mp3","Һәҙиә_Дәүләтшина_Ырғыҙ_романы_1,2_се_бүлектәр_Нурия_Ирсаева_менән",Һәҙиә Дәүләтшина,,,,,,18023636,audio/mpeg,"audio_tags, filename"
